,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
114,115,922.0,39.040844677434116,30.197771870110564,1514.8416485900218,1673.7017353579176,0.6338063497184232,0.8306306306306306,1500,1656,1530,1693
115,116,1558.0,49.93354599119354,39.815055035958416,1525.8350449293966,2310.127086007702,0.6035028279644246,0.8047520661157025,1504,2289,1548,2333
116,117,361.0,24.910354220354485,18.581149236194207,1523.0997229916898,711.3324099722992,0.6660347488080682,0.7162698412698413,1513,700,1534,724
117,118,553.0,28.249393703461706,24.978231813601834,1527.2206148282098,2266.6166365280287,0.4671006095373817,0.8533950617283951,1514,2255,1541,2279
118,119,1284.0,50.88541552189402,32.85687280060006,1528.9283489096574,2371.5934579439254,0.763588534135962,0.8106060606060606,1514,2347,1547,2395
119,120,729.0,36.82957444554447,25.316329060718676,1536.99451303155,689.7530864197531,0.7262872713530316,0.7348790322580645,1522,674,1553,706
120,121,943.0,38.5603733256424,31.252672111541475,1554.1622481442205,1503.0445387062566,0.5857569537812825,0.7723177723177723,1538,1486,1571,1523
121,122,793.0,36.28983747698591,27.878837732175665,1563.5964691046659,729.7137452711223,0.6401773778243346,0.832983193277311,1550,713,1578,747
122,123,687.0,30.51804870321861,28.911709417684012,1577.3289665211062,2342.863173216885,0.3201576326521627,0.7387096774193549,1562,2329,1593,2359
123,124,334.0,21.6378871464224,19.6989292844643,1574.3952095808384,1376.559880239521,0.4137498479863219,0.759090909090909,1565,1366,1585,1388
124,125,1299.0,43.281005866040445,38.28109493013741,1599.3502694380293,2039.4772902232487,0.4665820108092807,0.7727543129089828,1579,2019,1620,2060
125,126,319.0,21.998727376570432,18.56939357624463,1589.730407523511,1121.0846394984326,0.5361666148155209,0.7994987468671679,1581,1111,1600,1132
