,Unnamed: 0,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
26,26,27,824,2197,901,2275,3277.0,6006.0,101.0981952621779,48.44998789225215,858.1092462618249,2237.813548977724,0.8776855774299231,3891.0,284.5929291125633,64.59416373092176,0.5456210456210456,0.9090589232120104
27,27,28,834,1301,868,1341,1060.0,1360.0,40.38153471427803,33.50344379796187,850.1028301886793,1320.3603773584905,0.5582506164447103,1083.0,119.9827560572969,36.73736405104852,0.7794117647058824,-1.2542954053940196
28,28,29,845,1722,881,1752,865.0,1080.0,36.56650127505794,30.177074675704187,862.8867052023121,1736.6242774566474,0.5647448378153616,889.0,108.66904755831212,33.186626918021,0.8009259259259259,0.0251320755563009
29,29,30,845,1765,880,1794,828.0,1015.0,35.80466732845849,29.584366488585257,861.9794685990338,1779.1968599033817,0.5632724523812392,851.0,106.42640687119284,32.46909827883606,0.8157635467980295,0.114659628731987
30,30,31,847,2344,879,2371,670.0,864.0,31.626404475864547,27.044757807567475,861.6208955223881,2356.674626865672,0.518409942098586,691.0,95.25483399593904,29.20737055903114,0.7754629629629629,-0.1072161645280789
31,31,32,856,1978,878,2002,428.0,528.0,25.00022224353072,22.037628465903516,866.7383177570093,1990.1214953271028,0.4721890574166036,446.0,77.45584412271569,23.34408972623798,0.8106060606060606,-1.366544771731847
32,32,33,879,1530,905,1555,509.0,650.0,26.322811017466183,24.703911071263104,891.3673870333988,1541.5677799607072,0.3452840950844664,526.0,82.18376618407358,25.45739437315213,0.7830769230769231,0.2137738227483483
33,33,34,880,2343,915,2373,721.0,1050.0,34.81690770635553,26.882642659685583,898.6601941747573,2358.9292649098475,0.6354833193903825,747.0,101.9827560572969,30.29860907292697,0.6866666666666666,-0.3672421703956118
34,34,35,892,1643,921,1671,656.0,812.0,29.618132179960423,28.29524862013008,905.890243902439,1656.6463414634147,0.2955238948343175,681.0,94.76955262170046,28.900607975374268,0.8078817733990148,0.2265558700506152
35,35,36,892,2388,942,2435,1810.0,2350.0,52.48444013302702,44.01428186512504,917.4198895027624,2410.446408839779,0.5447233282551331,1847.0,158.95331880577405,48.0058702240741,0.7702127659574468,0.7071372320709148
36,36,37,908,906,929,925,297.0,399.0,24.19197728392583,16.07768578071331,916.7104377104378,914.0841750841752,0.7472104459815259,306.0,64.8700576850888,19.44613444328572,0.7443609022556391,-0.719906892794919
37,37,38,910,1282,941,1310,658.0,868.0,31.76201612421735,26.513214343555056,925.4772036474164,1295.5531914893618,0.5506352675826114,682.0,95.84062043356596,28.944630252185583,0.7580645161290323,-0.4378962094217847
38,38,39,917,927,939,948,372.0,462.0,22.075444850902088,21.525632341732425,927.983870967742,937.282258064516,0.2217922944665717,382.0,69.698484809835,21.76338922689847,0.8051948051948052,0.5006413909912124
39,39,40,918,1498,952,1523,637.0,850.0,34.266015695945335,23.74633876518397,935.5463108320253,1509.9638932496075,0.7209378676535179,664.0,95.84062043356596,28.47900261589753,0.7494117647058823,0.2378111077557264
40,40,41,923,2134,961,2171,1122.0,1406.0,41.26611145660313,34.680644597417896,941.1836007130124,2151.825311942959,0.5419439240818394,1143.0,123.1543289325507,37.796491493164446,0.7980085348506402,0.6809348835390625
41,41,42,939,2098,972,2130,808.0,1056.0,36.10791518816035,28.71563322028653,956.1002475247524,2113.1621287128714,0.6062520896248139,836.0,107.84062043356596,32.07456238432586,0.7651515151515151,0.7176869682040645
42,42,43,946,1136,975,1170,756.0,986.0,35.986092550227966,26.82404472965777,959.6402116402116,1152.2738095238096,0.6666171090692334,776.0,102.08326112068524,31.025297674958463,0.7667342799188641,-1.1198587074601871
43,43,44,974,1157,1008,1196,1050.0,1326.0,39.11882922722094,34.26668589533867,990.7742857142856,1176.7180952380952,0.482376492998976,1082.0,121.49747468305831,36.56366395715726,0.7918552036199095,1.5544378865537136
44,44,45,984,1942,1009,1966,477.0,600.0,25.28649861947942,24.19925957884527,996.622641509434,1953.16142557652,0.2900774281243077,493.0,80.52691193458118,24.64417299969047,0.795,0.1917324784892186
45,45,46,989,1362,1015,1388,517.0,676.0,25.856936973024844,25.51710390450709,1001.2166344294004,1374.4893617021276,0.1615948832493356,534.0,83.59797974644667,25.65667251667837,0.764792899408284,-1.5463090473054204
46,46,47,998,1552,1040,1592,1280.0,1680.0,42.4326387182308,38.57241401027392,1019.27421875,1571.5390625,0.4167372369506087,1322.0,134.22539674441617,40.370120352322566,0.7619047619047619,0.4157001445366451
47,47,48,1000,1128,1031,1164,802.0,1116.0,37.43858976829309,27.457933157155978,1014.7955112219452,1145.4837905236907,0.679783767176388,828.0,107.1543289325507,31.955251757380985,0.7186379928315412,1.017572997815507
48,48,49,1001,1604,1037,1636,951.0,1152.0,37.50948336123216,32.40981951250403,1018.3470031545742,1619.6298633017875,0.5034174173840339,980.0,114.42640687119284,34.79728160421644,0.8255208333333334,-0.1340891814627407
49,49,50,1012,2339,1055,2371,1133.0,1376.0,44.26683922711848,32.77206776896095,1032.5834068843778,2354.226831421006,0.6722436575528044,1164.0,126.91168824543142,37.98131651463571,0.8234011627906976,0.0907911796585292
50,50,51,1015,1896,1060,1933,1360.0,1665.0,46.09036981910453,37.648808648311054,1037.8073529411763,1914.1764705882356,0.576853512016518,1398.0,137.74011537017762,41.61256758288079,0.8168168168168168,-0.1416678981879617
51,51,52,1017,1948,1050,1982,867.0,1122.0,34.72231442867382,32.096205072642306,1032.7485582468282,1964.2133794694348,0.3815014230936012,904.0,111.84062043356592,33.22497080939856,0.7727272727272727,1.2235719091540145
52,52,53,1023,962,1063,1003,1288.0,1640.0,42.08825104982496,39.143201339467765,1043.141304347826,981.947204968944,0.3674917084635436,1330.0,133.98275605729688,40.49608047229867,0.7853658536585366,-0.9934506328794976
53,53,54,1029,1291,1049,1314,343.0,460.0,24.533948984045917,18.010603525593265,1038.2128279883382,1301.650145772595,0.6790311712605946,356.0,68.52691193458118,20.897874625046462,0.7456521739130435,-1.183780303067138
54,54,55,1029,2378,1064,2409,883.0,1085.0,35.521816238032045,31.719591542059465,1045.419026047565,2393.0407701019253,0.4501343180078812,906.0,109.84062043356596,33.53014342350997,0.8138248847926267,-0.3695310870005164
55,55,56,1029,2475,1089,2528,2488.0,3180.0,61.24706364434947,51.83834470131109,1058.344855305466,2500.1905144694533,0.5325780470647883,2544.0,187.4386001800126,56.28338997698242,0.7823899371069183,0.4250803102005126
56,56,57,1041,2209,1084,2239,1015.0,1290.0,42.654622883998734,30.49670456823568,1061.7004926108375,2224.2620689655173,0.6991568382554638,1044.0,121.7401153701776,35.949104827605794,0.7868217054263565,0.1516920253831905
57,57,58,1045,1020,1083,1049,896.0,1102.0,38.45559151157963,29.92223976754179,1062.516741071429,1034.594866071429,0.6281422256737905,919.0,111.84062043356596,33.77606596515802,0.8130671506352087,0.0497699623354182
58,58,59,1045,2245,1070,2265,395.0,500.0,25.439333760518235,19.933028628377738,1057.5164556962025,2253.73417721519,0.6213268189652379,409.0,73.11269837220809,22.42609239636699,0.79,0.2312929353444091
59,59,60,1056,1446,1089,1479,751.0,1089.0,36.16969322229791,26.79964374485104,1070.8601864181092,1461.1930758988017,0.6715690562562339,782.0,103.98275605729692,30.922530590107066,0.689623507805326,-0.7390531331046873
60,60,61,1070,969,1093,994,464.0,575.0,27.01022464649256,21.98979116673706,1081.0905172413793,981.4310344827586,0.580684885941039,474.0,77.94112549695429,24.306031118985995,0.8069565217391305,-1.0148079570735395
61,61,62,1077,1783,1135,1844,1993.0,3538.0,74.71459015699793,37.575555636094016,1106.2488710486705,1813.8986452584045,0.8643322328506923,2276.0,200.02438661763952,50.37426339567835,0.5633126059920859,-0.7986873046918008
62,62,63,1097,2174,1160,2214,1967.0,2520.0,67.22846696941725,38.27846126817092,1127.6034570411794,2193.1514997458057,0.8220753163940172,2093.0,182.0243866176395,50.04460195159979,0.7805555555555556,0.0865808183395168
63,63,64,1101,1311,1142,1352,1215.0,1681.0,46.8416229986652,33.352104726103754,1121.2156378600823,1331.3234567901234,0.7021606491335364,1270.0,134.22539674441617,39.33174350131485,0.7227840571088637,0.8072949860726061
64,64,65,1108,1827,1143,1857,712.0,1050.0,37.48723737375729,24.38762211620409,1125.991573033708,1841.63904494382,0.7594565758169729,748.0,104.32590180780451,30.10891156869401,0.6780952380952381,-0.6840408874813277
65,65,66,1110,2484,1148,2517,991.0,1254.0,38.27143034289715,33.00323410638831,1128.4904137235117,2500.140262361251,0.5063185849071596,1014.0,115.74011537017762,35.52154823248202,0.7902711323763956,0.1460170683708029
66,66,67,1140,2298,1180,2335,1173.0,1480.0,41.55363977530749,36.2624473021537,1160.9386189258312,2316.65558397272,0.4883176295186225,1204.0,128.91168824543144,38.64595691627193,0.7925675675675675,-0.5269988829098771
67,67,68,1143,1930,1188,1974,1554.0,1980.0,45.85546386485405,43.209334472758485,1164.4633204633203,1951.7767052767051,0.3347861567321881,1588.0,144.71067811865476,44.48161701780234,0.7848484848484848,0.7521520868887935
68,68,69,1143,2510,1172,2539,682.0,841.0,29.68252134118363,29.42289050786987,1157.483870967742,2524.205278592375,0.1319747867236513,698.0,95.01219330881976,29.467768315727287,0.8109393579072532,-0.263947832176799
69,69,70,1147,2413,1183,2445,917.0,1152.0,37.7898072210597,30.943117945917383,1164.1145038167938,2428.350054525627,0.5740477862563154,940.0,111.49747468305831,34.16958680642984,0.7960069444444444,0.4504024602897331
70,70,71,1150,2360,1196,2404,1558.0,2024.0,46.05177861036024,43.28784691085301,1172.0988446726572,2380.790757381258,0.3412237952742296,1606.0,146.71067811865473,44.538828124428505,0.7697628458498024,-0.8259715883554765
71,71,72,1157,1475,1190,1505,773.0,990.0,33.52170801962401,29.66308477817489,1172.934023285899,1490.170763260026,0.4657966188908869,796.0,103.84062043356596,31.372187811504013,0.7808080808080808,-0.3984744448159547
72,72,73,1171,1612,1226,1669,2044.0,3135.0,66.9300595695228,40.25722168867738,1197.2896281800392,1639.3615459882585,0.7988864016760239,2216.0,187.1959594928933,51.01471973302091,0.651993620414673,-0.8647833077027941
73,73,74,1178,1433,1201,1453,368.0,460.0,23.105455782934257,20.35722532401549,1188.2173913043478,1442.3179347826087,0.4730099659580415,377.0,69.11269837220809,21.64606551922404,0.8,0.0475977187238276
74,74,75,1178,2041,1210,2076,867.0,1120.0,35.77980189503489,31.29557055152166,1194.7439446366782,2057.4590542099195,0.4847162948237732,895.0,111.25483399593904,33.22497080939856,0.7741071428571429,-1.205007786177537
75,75,76,1181,2497,1241,2555,2643.0,3480.0,62.448835830404114,54.07601675634464,1210.3004161937192,2526.7154748391977,0.5001736260112307,2696.0,191.58073580374355,58.01010357459324,0.7594827586206897,0.635085471163025
76,76,77,1186,2096,1213,2119,481.0,621.0,29.2032100815536,21.031063942272308,1198.7567567567569,2106.964656964657,0.6938051746437593,497.0,81.35533905932738,24.747287144606645,0.7745571658615137,-0.5305191568676694
77,77,78,1206,2386,1245,2429,1273.0,1677.0,43.92921048548598,37.0549942690662,1226.159465828751,2407.6535742340925,0.5371039631391642,1306.0,133.05382386916236,40.25958197060499,0.7590936195587359,-1.205252070463718
78,78,79,1216,1653,1250,1680,713.0,918.0,34.032311957630014,26.824073220089915,1232.0196353436186,1666.548387096774,0.6154265151157969,738.0,99.84062043356596,30.130048048354837,0.7766884531590414,-0.2076048790743914
79,79,80,1250,2390,1293,2432,1451.0,1806.0,47.42455120714082,39.08873413402562,1270.9359062715369,2411.0351481736734,0.5662552745618454,1489.0,142.8111831820431,42.982212360588434,0.8034330011074197,-0.7426716924721797
80,80,81,1259,2438,1304,2480,1417.0,1890.0,45.7340789377619,39.712781935732366,1282.561750176429,2459.227946365561,0.4959674144546918,1457.0,141.29646455628165,42.47564519686223,0.7497354497354497,-0.6348243126314826
81,81,82,1269,1252,1299,1282,740.0,900.0,31.809467447614907,29.6875194424862,1283.2986486486486,1266.7648648648649,0.3591185919267334,757.0,99.01219330881976,30.695231927842155,0.8222222222222222,-0.871492645115004
82,82,83,1292,1912,1312,1931,294.0,380.0,20.68329077669536,18.22399823430209,1301.2414965986395,1921.4183673469388,0.4729344433194583,308.0,62.284271247461895,19.347672370394783,0.7736842105263158,-0.4855504488744275
83,83,84,1293,2336,1324,2362,622.0,806.0,32.2777804793527,24.603270292382028,1307.3826366559483,2348.527331189711,0.6472998033864608,643.0,93.01219330881976,28.14169498849121,0.771712158808933,0.4958283176193562
84,84,85,1295,1601,1323,1626,559.0,700.0,31.355350285050523,22.877997696402627,1308.669051878354,1612.923076923077,0.6838355498041564,575.0,89.11269837220809,26.678472698169134,0.7985714285714286,-0.6160788365879396
85,85,86,1298,1939,1339,1978,1298.0,1599.0,43.82173536661372,37.85663624358718,1317.9083204930662,1957.802003081664,0.5037009801188912,1321.0,133.98275605729688,40.65298179797198,0.8117573483427142,-0.601037387799863
86,86,87,1304,2301,1344,2342,1172.0,1640.0,39.53657473537315,38.09157106182571,1324.1501706484642,2320.2994880546075,0.2678829301384725,1204.0,129.29646455628165,38.62948027646257,0.7146341463414634,0.2000567251502749
87,87,88,1307,1673,1359,1720,1950.0,2444.0,53.47602305747138,46.54435504572108,1332.674358974359,1695.968717948718,0.4923841010519049,1988.0,164.71067811865476,49.8278748516688,0.7978723404255319,0.5101783429006941
88,88,89,1309,2501,1356,2546,1661.0,2115.0,47.1728578682225,45.002891443428,1331.6255267910897,2522.8633353401565,0.2998076136497575,1702.0,152.71067811865476,45.98750791035654,0.7853427895981088,0.2442832320647627
89,89,90,1316,1900,1349,1929,770.0,957.0,34.1325304766695,28.900237625713896,1331.142857142857,1914.3623376623375,0.5320601406135171,794.0,102.42640687119284,31.311251163856024,0.8045977011494253,0.4538393724363231
90,90,91,1319,1625,1320,1626,1.0,1.0,0.0,0.0,1319.0,1625.0,0.0,1.0,0.0,1.1283791670955126,1.0,-0.7853981633974483
91,91,92,1329,2028,1378,2068,1393.0,1960.0,51.65906040858098,35.11130265828445,1352.010768126346,2047.0358937544868,0.7335146324027632,1491.0,147.0538238691624,42.11439998166995,0.7107142857142857,-0.2962953426148551
92,92,93,1344,1852,1365,1871,311.0,399.0,21.03021855619579,19.023041322821403,1354.282958199357,1861.5852090032156,0.4263517101025506,325.0,64.2842712474619,19.899183360445612,0.7794486215538847,-0.4895483768610055
93,93,94,1345,1410,1379,1448,1048.0,1292.0,39.2002698861693,34.194067155712894,1361.4150763358778,1429.1583969465648,0.4889860113958147,1077.0,119.49747468305831,36.52882482208332,0.8111455108359134,-1.2259954680985918
94,94,95,1347,2073,1386,2116,1379.0,1677.0,44.92898110294238,39.161200313186,1365.766497461929,2093.921682378535,0.4901741992347225,1411.0,137.1543289325507,41.90223540802793,0.8223017292784734,-1.1838849777461116
95,95,96,1355,2433,1389,2468,939.0,1190.0,37.15655833358351,32.24130953279097,1371.9243876464325,2450.226837060703,0.4970617409627565,973.0,114.66904755831212,34.57704343211429,0.7890756302521008,-0.9569635355641566
96,96,97,1357,1226,1384,1255,647.0,783.0,30.79512086009501,27.030620009703497,1370.5425038639876,1240.3755795981454,0.4791068605472338,673.0,96.8700576850888,28.701672171559103,0.8263090676883781,-1.1445546812684846
97,97,98,1358,1462,1386,1495,698.0,924.0,32.35020502996938,27.609961512137264,1371.4856733524357,1477.5530085959886,0.5211403547099701,717.0,97.49747468305831,29.811427376513585,0.7554112554112554,1.4253149076903977
98,98,99,1358,2476,1390,2504,721.0,896.0,32.99016904890455,27.862989336421407,1373.4022191400832,2489.428571428572,0.5354220974128014,736.0,97.25483399593904,30.29860907292697,0.8046875,-0.2787517288318702
99,99,100,1374,2313,1405,2340,651.0,837.0,31.80941168578972,26.40184784442674,1389.4024577572964,2325.0660522273424,0.5577616997705755,671.0,95.01219330881976,28.79025779013781,0.7777777777777778,0.5067265626325888
100,100,101,1385,1907,1415,1939,669.0,960.0,33.620439913909046,25.54464849233006,1398.3916292974588,1922.692077727952,0.6501624958871288,693.0,97.74011537017762,29.185565874723483,0.696875,0.91765686299602
101,101,102,1390,2284,1412,2307,367.0,506.0,22.658397586040664,20.950864529659103,1399.74931880109,2295.1852861035422,0.3808419113324834,385.0,70.76955262170047,21.616635097022037,0.7252964426877471,1.2337636931328668
102,102,103,1414,1896,1460,1958,1621.0,2852.0,72.04545366328468,30.792201650649066,1436.7051202961136,1926.481801357187,0.9040627962290546,1820.0,186.02438661763952,45.430400636750925,0.5683730715287517,1.077823597502314
103,103,104,1416,2233,1440,2262,487.0,696.0,29.057853615271096,21.62001060784113,1427.2895277207392,2247.1909650924026,0.6681425402147952,510.0,83.84062043356593,24.901157769991823,0.6997126436781609,-1.1603190026326269
104,104,105,1423,2464,1457,2499,922.0,1190.0,35.1152186344699,33.47679628638225,1439.1659436008676,2481.148590021692,0.3018938980919002,942.0,111.1543289325507,34.262616074167774,0.7747899159663866,-0.7786834188873143
105,105,106,1442,1659,1491,1699,1413.0,1960.0,53.75084065445444,34.16234916666749,1466.6100495399858,1679.04033970276,0.7720443592574963,1504.0,150.5685424949238,42.41565131777166,0.7209183673469388,-0.4623791390601174
106,106,107,1442,1703,1476,1728,716.0,850.0,35.15370124489229,26.035797937774017,1458.6033519553073,1714.8896648044692,0.6719158454266272,732.0,99.35533905932738,30.19336870954244,0.8423529411764706,0.1708751452566294
107,107,108,1459,1156,1488,1190,792.0,986.0,34.07502890327452,29.710592995873053,1473.5593434343434,1172.388888888889,0.4896539071755586,811.0,103.25483399593904,31.755404570407364,0.8032454361054767,1.45229555515472
108,108,109,1461,1740,1502,1776,1136.0,1476.0,40.32816746834999,35.953434601254244,1479.9885563380285,1757.6073943661972,0.4529780776258278,1165.0,125.39696961967,38.03156745151513,0.7696476964769647,-0.3114388673446156
109,109,110,1464,1406,1486,1427,349.0,462.0,23.10598122069111,19.312333345462168,1474.3839541547277,1416.0487106017192,0.5490106849767385,360.0,67.94112549695429,21.079862454783044,0.7554112554112554,0.698296470315263
110,110,111,1472,2439,1494,2466,471.0,594.0,26.63441902482701,22.57406912585204,1482.6433121019109,2452.0530785562632,0.5307115181449401,484.0,78.76955262170047,24.48868770616877,0.7929292929292929,-1.366939865117382
111,111,112,1476,2076,1504,2110,645.0,952.0,38.77261797963015,21.432505687422918,1489.5410852713178,2092.454263565892,0.8333310290179207,681.0,100.66904755831212,28.65727667372076,0.6775210084033614,-1.0260126711788913
112,112,113,1485,1769,1518,1801,760.0,1056.0,36.12768005992329,26.91562093627652,1500.4618421052633,1784.9921052631578,0.6670490294696304,786.0,103.74011537017762,31.10726690017501,0.7196969696969697,-0.7170177249099584
113,113,114,1486,1197,1528,1246,1421.0,2058.0,51.95823841071534,37.85763262979,1505.6199859254043,1220.1597466572837,0.6849218327948395,1580.0,162.22539674441617,42.53555445822549,0.6904761904761905,-1.084657809520888
114,114,115,1494,1373,1523,1403,699.0,870.0,30.84457910460356,28.93032059238917,1508.6638054363375,1387.7396280400571,0.3468014248494839,715.0,95.84062043356596,29.83277462405867,0.803448275862069,-0.937843103080574
115,115,116,1500,1656,1530,1693,922.0,1110.0,39.04084467743412,30.197771870110564,1514.8416485900218,1673.7017353579176,0.6338063497184232,942.0,113.01219330881976,34.262616074167774,0.8306306306306306,-1.3435857651305017
116,116,117,1503,2095,1504,2096,1.0,1.0,0.0,0.0,1503.0,2095.0,0.0,1.0,0.0,1.1283791670955126,1.0,-0.7853981633974483
117,117,118,1504,2289,1548,2333,1558.0,1936.0,49.93354599119354,39.815055035958416,1525.8350449293966,2310.127086007702,0.6035028279644246,1592.0,146.8111831820431,44.538828124428505,0.8047520661157025,-0.7686596022481889
118,118,119,1513,700,1534,724,361.0,504.0,24.910354220354485,18.581149236194207,1523.0997229916898,711.3324099722992,0.6660347488080682,379.0,70.76955262170047,21.43920417481474,0.7162698412698413,1.009348953171424
119,119,120,1514,2255,1541,2279,553.0,648.0,28.249393703461703,24.978231813601838,1527.2206148282098,2266.6166365280287,0.4671006095373817,563.0,85.11269837220809,26.534910368014152,0.8533950617283951,-0.1524414550420881
120,120,121,1514,2347,1547,2395,1284.0,1584.0,50.88541552189402,32.85687280060006,1528.9283489096574,2371.5934579439254,0.763588534135962,1337.0,141.25483399593904,40.43314946229083,0.8106060606060606,1.5243138207787204
121,121,122,1522,674,1553,706,729.0,992.0,36.82957444554447,25.31632906071868,1536.99451303155,689.7530864197531,0.7262872713530316,760.0,103.25483399593904,30.46623751157884,0.7348790322580645,0.8275889523318052
122,122,123,1538,1486,1571,1523,943.0,1221.0,38.5603733256424,31.252672111541475,1554.1622481442205,1503.0445387062566,0.5857569537812825,966.0,114.32590180780451,34.65061169280073,0.7723177723177723,1.0239563003080736
123,123,124,1550,713,1578,747,793.0,952.0,36.28983747698591,27.878837732175665,1563.596469104666,729.7137452711223,0.6401773778243346,809.0,103.59797974644664,31.77544585013693,0.832983193277311,1.1653593983266863
124,124,125,1562,2329,1593,2359,687.0,930.0,30.51804870321861,28.91170941768401,1577.3289665211062,2342.863173216885,0.3201576326521627,712.0,96.91168824543142,29.57559073345885,0.7387096774193549,0.4650010132483613
125,125,126,1565,1366,1585,1388,334.0,440.0,21.6378871464224,19.6989292844643,1574.3952095808384,1376.559880239521,0.4137498479863219,348.0,66.5269119345812,20.62188177498708,0.759090909090909,1.3349747298732315
126,126,127,1579,2019,1620,2060,1299.0,1681.0,43.281005866040445,38.28109493013741,1599.3502694380293,2039.4772902232487,0.4665820108092807,1332.0,134.22539674441617,40.66863863729614,0.7727543129089828,0.7560906303044463
127,127,128,1581,1111,1600,1132,319.0,399.0,21.998727376570432,18.56939357624463,1589.730407523511,1121.0846394984326,0.5361666148155209,330.0,64.87005768508881,20.153496341094687,0.7994987468671679,1.1948417937004698
128,128,129,1608,2283,1630,2304,339.0,462.0,23.563608317469736,18.40633034915958,1618.2005899705014,2293.1209439528025,0.6243636948645668,360.0,68.52691193458118,20.775663783985824,0.7337662337662337,-0.6956995264360998
129,129,130,1613,1554,1639,1580,554.0,676.0,26.990792604675825,26.194102540155956,1625.4675090252708,1566.610108303249,0.2411699626498364,572.0,85.94112549695429,26.558891313141824,0.8195266272189349,-1.3660839508470668
130,130,131,1626,2015,1656,2047,767.0,960.0,33.285720229926824,29.387247150911644,1640.903520208605,2030.5671447196871,0.4696014617362509,787.0,101.84062043356592,31.25019569237719,0.7989583333333333,1.136740456164985
131,131,132,1637,941,1662,969,524.0,700.0,29.49661128156221,22.726955736356068,1649.038167938931,954.3034351145038,0.6374475067503392,544.0,85.59797974644667,25.829779740470595,0.7485714285714286,1.14110452962053
132,132,133,1645,2209,1700,2254,1746.0,2475.0,55.04477353621007,41.05387585591793,1671.508018327606,2230.9942726231384,0.6661397395692196,1846.0,164.61017305526642,47.14950948957576,0.7054545454545454,0.2422396941227303
133,133,134,1647,1581,1665,1599,256.0,324.0,18.4443405483824,17.782771325982118,1655.2734375,1589.06640625,0.2654247214372535,270.0,58.04163056034261,18.0540666735282,0.7901234567901234,0.2846462996495766
134,134,135,1657,1937,1699,1982,1384.0,1890.0,49.11033720168817,35.97547099026409,1678.2362716763005,1959.242774566474,0.6807199438989582,1420.0,139.53910524340094,41.97813156768016,0.7322751322751323,-0.9303292413603652
135,135,136,1678,2151,1721,2194,1250.0,1849.0,51.11374241427208,32.06096053594534,1699.5256,2172.2624,0.7788200921592957,1337.0,143.0538238691624,39.89422804014327,0.6760411032990806,-0.752209872637835
136,136,137,1683,2108,1715,2139,748.0,992.0,32.8200545308001,29.17160655632641,1697.9491978609626,2123.8810160427806,0.4582277828094157,771.0,102.08326112068524,30.860706075232656,0.7540322580645161,-0.6981522518901051
137,137,138,1685,1818,1705,1845,413.0,540.0,27.035268122039174,19.55601168893592,1694.639225181598,1831.52784503632,0.6904795982096008,427.0,75.94112549695427,22.93137440223813,0.7648148148148148,1.468623046932442
138,138,139,1692,2043,1725,2076,900.0,1089.0,35.40440072962743,32.437751426662295,1708.2211111111112,2059.0244444444443,0.4007058340667813,919.0,109.25483399593904,33.851375012865375,0.8264462809917356,-0.830173780027376
139,139,140,1694,916,1731,959,1188.0,1591.0,47.41036257027916,31.94663463670649,1712.4006734006734,937.0387205387206,0.7388842964624585,1222.0,131.39696961967002,38.89226888657144,0.7467001885606537,1.0365962509058448
140,140,141,1720,833,1752,858,575.0,800.0,32.067547000665,22.93978289326227,1734.5826086956522,844.8695652173913,0.6987579245392607,599.0,91.84062043356596,27.05758189903005,0.71875,0.4080785041306665
141,141,142,1725,1334,1750,1357,465.0,575.0,25.365254918984352,23.53778540061291,1737.9139784946235,1345.348387096774,0.3726951744721996,478.0,78.5269119345812,24.33220886606579,0.808695652173913,0.2710140389858227
142,142,143,1733,1427,1762,1455,646.0,812.0,29.46313237532882,27.98552920488112,1747.252321981424,1440.996904024768,0.312708688173423,668.0,93.01219330881976,28.679483013103894,0.7955665024630542,-0.3905444051328237
143,143,144,1735,1462,1762,1489,578.0,729.0,27.80142634229053,26.523347604540916,1748.1505190311418,1475.0346020761249,0.2997165266933315,594.0,87.59797974644667,27.128075067297424,0.7928669410150891,0.9662134310210536
144,144,145,1739,994,1791,1040,1572.0,2392.0,61.523972882218,33.559188004595,1764.3842239185751,1016.0069974554708,0.8381334518508261,1693.0,163.53910524340094,44.73849085880832,0.657190635451505,0.6045815571576069
145,145,146,1747,882,1804,927,1381.0,2565.0,70.20633194362695,26.80215562406673,1775.052136133237,903.6430123099204,0.9242603939703832,1544.0,175.6812408671319,41.93261035613285,0.538401559454191,0.5439280301254564
146,146,147,1748,1800,1797,1860,1706.0,2940.0,67.96863044960318,35.1077232403904,1771.094958968347,1830.1483001172328,0.8562700995404733,2015.0,193.4386001800126,46.60629424571522,0.5802721088435374,0.9675123656415612
147,147,148,1750,1129,1772,1153,390.0,528.0,23.934449195554667,21.05350744872328,1761.3666666666666,1141.1333333333334,0.4756548560472782,413.0,74.698484809835,22.28370306853673,0.7386363636363636,1.288972923639508
148,148,149,1762,1168,1796,1204,972.0,1224.0,37.213640319279655,33.37510352971681,1777.798353909465,1185.7530864197531,0.4423320668944118,1003.0,115.49747468305831,35.17938085701024,0.7941176470588235,1.2204405075146052
149,149,150,1769,1213,1806,1248,944.0,1295.0,40.23076849740772,30.287088518326563,1787.2669491525423,1230.843220338983,0.6582104813666425,987.0,117.15432893255073,34.66897936527688,0.728957528957529,-0.5445861863631312
150,150,151,1771,2143,1803,2179,896.0,1152.0,39.29473115024334,29.13489783538919,1786.7533482142858,2160.893973214286,0.6710131981067426,923.0,112.91168824543142,33.77606596515802,0.7777777777777778,-0.9883743519533592
151,151,152,1776,1696,1812,1735,1124.0,1404.0,39.2461363022175,36.55962977378183,1793.8220640569396,1715.0480427046264,0.3636203351793952,1149.0,123.7401153701776,37.83016320718592,0.8005698005698005,1.5129592073963618
152,152,153,1781,1657,1813,1687,794.0,960.0,33.25148273238548,30.521205823872307,1796.9722921914358,1671.6863979848868,0.396834749972746,813.0,104.76955262170046,31.79547449747714,0.8270833333333333,-0.1957984173166694
153,153,154,1790,2087,1832,2121,1123.0,1428.0,45.20235819804876,32.149623457853586,1810.211932324132,2103.6785396260016,0.7029515385454839,1181.0,130.5685424949238,37.813331098140345,0.7864145658263305,-0.3126738284563198
154,154,155,1819,1406,1844,1440,659.0,850.0,34.193775930940184,24.62690153165089,1830.9635811836115,1422.2685887708649,0.6937499834071998,683.0,97.01219330881976,28.96661630188228,0.7752941176470588,1.2861651947050006
155,155,156,1827,1502,1863,1546,1263.0,1584.0,44.908184198339285,35.862299610341424,1844.616785431512,1524.0926365795724,0.6019028061653565,1291.0,131.39696961967,40.1011414426137,0.7973484848484849,1.2974651611278627
